title_link,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22
https://www.redfin.com/owner-estimate/fact-check/26304940,/bc7533b1e09374aadec350af4ffcead5_genMid.17265603_0.jpg,2342 SE 51st Ave,"Portland, OR 97215","$547,484","$535,000",3,2,"2,184",1926,SOLD 1/03/18,"Great opportunity to own a classic craftsman with an oversized lot. This 3 bedroom, 2 full bath home features updates throughout, including new insulated windows on the first floor, a high efficiency furnace and copper plumbing. Hardwood floors throughout and new carpet on the second floor. 2 tax lots for a total of 7342sq.ft. In between Division and Hawthorne!",2.0,Craftsman,Territorial,Portland Southeast,"5,600 Sq. Ft.",5,7,8.0,87 / 100,53 / 100,99 / 100
https://www.redfin.com/owner-estimate/fact-check/26461599,/8f74e337bafbbeb77f0815c46a1a7fb2_genMid.17233719_1.jpg,7226 SE Madison St,"Portland, OR 97215","$550,344","$561,000",4,2,"2,108",1964,SOLD 1/03/18,"This stunning daylight ranch is nestled on a private lot at the foot of Mt. Tabor walkable to paths and Stark St. restaurants. With tons of natural light, Mt. Hood views and hardwood floors this house is a must see! Complete with a beautifully remodeled kitchen with granite countertops, custom wood cabinets and large deck for entertaining. Potential ADU in the spacious fully finished basement with separate entrance.",2.0,Daylight Ranch,"City, Mountain, Territorial",MT TABOR,"5,000 Sq. Ft.",2,8,,58 / 100,50 / 100,65 / 100
https://www.redfin.com/owner-estimate/fact-check/26539734,/abd2e5191816f5b37a09c1010a274a5d_genMid.17082665_0.jpg,5602 SE Belmont St,"Portland, OR 97215","$426,022","$449,000",3,1,"2,568",1925,SOLD 1/01/18,"Classic bungalow in MT Tabor area. Home needs updating throughout but maintains original charm, character and features: Hardwoods, built-in buffet in dining room. Bookcases next to fireplace. Furnace replaced in 2008. Water line to house in 2009. Breaker box 2010. Near park, bus, schools. Excellent value ""SOLD AS-IS"" Seller to do no repairs. Good ADU possibilities.",3.0,Bungalow,MT TABOR,Multnomah,2,8,7,8.0,70 / 100,53 / 100,92 / 100
https://www.redfin.com/owner-estimate/fact-check/26366617,/8db03358011140938823f90caa186cc8_genMid.17244335_4.jpg,340 SE 47th Ave,"Portland, OR 97215","$661,657","$660,000",4,3,"2,742",1947,SOLD 12/29/17,"NEW PRICE!!! Beautifully updated Bungalow boasts restored hardwoods throughout, excellent year round natural light, open kitchen with tons of storage and custom upgrades. Large master suite has private access to the huge backyard with fruit trees & 7' privacy fence. Basement suite complements lower level living space. 2 wood burning fireplaces, energy efficient window treatments and A/C keep summers cool & winters cozy. Possible ADU.",3.0,"Traditional, Mid-Century Modern",NORTH TABOR,Multnomah,"6,200 Sq. Ft.",8,7,8.0,77 / 100,53 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/26314257,/62df6e5b3eb3091b23f51c3964944e52_genMid.17363803_0.jpg,1305 SE 80th Ave,"Portland, OR 97215","$492,599","$470,000",3,2,"3,176",1927,SOLD 12/29/17,"Classic vintage charm & character,high ceilings,leaded glass built-ins,glass doorknobs,crown molding,wood floors under carpet,frplc in LR & loads of potential in unfinished basement.Sought after location just biking/walking distance to trendy Montavilla area or Mt Tabor Park.Enjoy the quaint front porch and lovely yard.Detached 1 car garage,corner lot.Easy access to heart of PDX & freeways.",3.0,"Cottage, English",Portland Southeast,Multnomah,"5,000 Sq. Ft.",2,8,,81 / 100,52 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/25768154,/ffa244e2564db7d0d04e9b2b216cd6dd_genMid.17422623_0.jpg,1744 SE 52nd Ave,"Portland, OR 97215","$656,543","$660,000",3,2,"2,691",1929,SOLD 12/28/17,"Nicely updated 3 bedroom 2 bath English with bonus room on a oversized private lot. This beautiful home has a fantastic floor plan with plenty of natural light! Wooden floors throughout, wood burning fireplace & coved ceilings. The kitchen offers butcher block counter tops, tile floors and charming breakfast nook.  Spacious bright master suite w/skylights and walk-in closet.   Newer furnace, exterior paint.",2.0,English,Portland Southeast,Multnomah,"5,950 Sq. Ft.",5,7,8.0,82 / 100,50 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26310908,/a60b24ceb070ac5fc046ec692e6a271d_genMid.17017357_6.jpg,2337 SE 58th Ave,"Portland, OR 97215","$608,249","$596,743",3,1.5,"3,184",1915,SOLD 12/13/17,"Must see this home! 1915 built 3br/2ba craftsman home with LOTS of new stuff throughout, PLUS the charm of many original features still intact! $35k repairs done 2016/17 New roof, exterior paint, refinished/polished HW floors, new dual flush toilet + more ALL NEW. Large porch, original dark hardwood floors, thick hardwood baseboards and trim, kitchen pantry, built in china cabinet in formal dining room, lots of storage space throughout.",3.0,"Bungalow, Craftsman",Portland Southeast,Multnomah,0,5,7,8.0,74 / 100,51 / 100,97 / 100
https://www.redfin.com/owner-estimate/fact-check/26434172,/27b0b50b60521427caccc60872a3031d_genMid.17558103_3.jpg,5537 SE Morrison St,"Portland, OR 97215","$409,486","$425,000",4,2,"1,490",1968,SOLD 12/08/17,,2.0,2 Story,West Tabor/Belmont,Multnomah,"4,792 Sq. Ft.",8,7,8.0,77 / 100,53 / 100,77 / 100
https://www.redfin.com/owner-estimate/fact-check/26394866,/9a9ff12625de64d5602302abea07116b_genMid.17275889_0.jpg,5122 SE Taylor St,"Portland, OR 97215","$432,774","$490,000",2,1.5,"2,268",1925,SOLD 12/08/17,"Charming Bungalow in Fantastic Mt. Tabor Location. This 2 bed/1.5 bath homes with classic built-ins, oak floors & fireplace is just waiting for your TLC. The south facing back yard features a quaint tool shed, raised garden beds plus a lovely deck complete with Hot Tub & West Hill Views. Nestled on the Westside of Mt. Tabor, the home is just blocks from the restaurants, coffee shops & boutiques of both Hip Hawthorne & Bustling Belmont.",3.0,Bungalow,"City, Territorial",MT TABOR,"5,300 Sq. Ft.",8,7,8.0,82 / 100,54 / 100,90 / 100
https://www.redfin.com/owner-estimate/fact-check/26362274,/cd6843ceafbc796fc2425351ba498f61_genMid.17296666_0.jpg,305 SE 45th Ave,"Portland, OR 97215","$724,200","$750,000",4,2,"3,256",1941,SOLD 12/07/17,,3.0,Capecod,LAURELHURST,Multnomah,"8,432 Sq. Ft.",8,7,8.0,78 / 100,54 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/26611727,/000a245ef43b5fada80126a19faf2999_genMid.17635009_A.jpg,2321 SE 76th Ave,"Portland, OR 97215","$512,415","$406,000",4,3,"2,103",1955,SOLD 12/07/17,Mid Century Ranch in Mt. Tabor! Blocks to the park. Three bedrooms on main! Master with an ensuite. Full size finished lower level has original tile and tons of storage. Lower level has an exterior access perfect for a future ADU conversion. Second family room on lwr level includes a wood burning fireplace. Newer roof and high efficiency gas furnace. New Exterior paint! Be sure to check it out! OPEN HOUSE 10/20 2-4. Improved price!,2.0,"Ranch, 2 Story",Trees/Woods,Portland Southeast,"4,356 Sq. Ft.",2,8,,71 / 100,51 / 100,92 / 100
https://www.redfin.com/owner-estimate/fact-check/104238947,/985a5b13b685203b85bf7a7399c5745f_genMid.17167361_0.jpg,16 NE 55th Ave,"Portland, OR 97213","$753,772","$755,000",4,3.5,"2,800",2017,SOLD 12/07/17,"Stunning North Tabor Contemporary with fantastic income potential from its ADU.This wonderfully designed modern home is perfectly located for convenience and function.Just steps to local hot spots for food+shopping,major bus lines,bicycle routs,schools & businesses.With 3beds,2.5baths,light fills each room highlighting the chefs kitchen & design forward built-ins.The separate 1bed/1bth ADU is ideal for Airbnb,guests or monthly rental.",3.0,"Contemporary, Live Work Unit",Seasonal,NORTH TABOR,"2,500 Sq. Ft.",8,7,8.0,76 / 100,69 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26395123,/2198473c4ff4aaa8c8bf598274cbb049_genMid.17370948_6.jpg,7825 SE Sherman St,"Portland, OR 97215","$389,140","$346,900",3,1,"1,040",1955,SOLD 12/05/17,,1.0,"Ranch, 1 Story",Park,Tabor,"6,000 Sq. Ft.",2,8,,59 / 100,52 / 100,97 / 100
https://www.redfin.com/owner-estimate/fact-check/26538717,/216896e90b133064c6c577d18815c72f_genMid.17384882_0.jpg,5515 SE Ash St,"Portland, OR 97215","$545,047","$455,000",3,2,"2,005",1942,SOLD 12/04/17,,2.0,"Traditional, Mid-Century Modern","Seasonal, Trees/Woods",Mt. Tabor,1,8,7,8.0,76 / 100,67 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26564232,/4ad1f506aa399c647bf87bc7d9d831a1_genMid.17345002_0.jpg,1815 SE 52nd Ave,"Portland, OR 97215","$513,525","$510,000",3,2,"1,234",1974,SOLD 12/04/17,"Completely remodeled 1-level home in hot Hawthorne/Mt. Tabor neighborhood.  Quiet, tree-lined street just a few blocks to restaurants, shopping, parks & more.  High quality materials including new roof, all new flooring, windows and doors, kitchen & baths with new soft-close cabinets and quartz counters.  Skylights, family room, 2-car attached  garage, updated plumbing, covered patio and fenced yard.",1.0,"Ranch, 1 Story",Portland Southeast,Multnomah,"5,800 Sq. Ft.",5,7,8.0,80 / 100,50 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26319177,/9142d1a4bfff4e3e5db458c78d9f5728_genMid.17015640_2.jpg,417 SE 52nd Ave,"Portland, OR 97215","$623,025","$625,000",4,2.5,"2,531",1956,SOLD 11/30/17,"Looking for a completely updated home in Mt.Tabor with a garage,plenty of parking and private back yard? Your search is over! Gleaming wood floors on main,stunning kitchen with island,granite,SS appliances & tile floor.New roof,windows and siding. 2 bdrms on main and 2 upstairs.Downstairs HUGE bonus room with separate entrance has many possibilities.Leave the honey do list behind and move right in!",3.0,Traditional,Portland Southeast,Multnomah,"5,500 Sq. Ft.",8,7,8.0,70 / 100,53 / 100,99 / 100
,/d957cb0c9db8d4cddf7ccba6c9684884_genMid.17406576_0.jpg,8023 SE Morrison St,"Portland, OR 97215",,"$510,000",2,,"2,452","5,227 Sq. Ft.",SOLD 11/30/17,"Great remodeled Old-PDX w/ADU. LR + DR w/big picture windows,top-nail hardwoods + hi-ceilings. Kit w/tile floors,ss appl,granite ctrs w/subway backsplash,lg bkfast nook + access to yard.Master on main w/hardwood,w/in closet + next to full ba w/soak tub. 2 Upper level bedrms, 1w/walk-in,both w/carpets.360sf ADU w/wood flrs,french drs,granite ctrs + ss appl.LL utility area.Zen like yard.Air BNB opportunity.",3.0,Old Portland,Territorial,MONTAVILLA,"5,244 Sq. Ft.",2,8,,86 / 100,53 / 100,77 / 100
,/fd36021e078aedbdd52241d12728ffc4_genMid.17047537_1.jpg,102 SE 74th Ave,"Portland, OR 97215",,"$468,000",2,,"1,292","4,791 Sq. Ft.",SOLD 11/28/17,True-Blue Darling Tabor Duplex dialed in for Owner Occupied or FAB Investment. Attached garage with access to lower level Unit. Upscale Finishes makes for pretty as a peach and EZ to rent. This Cutie is so single family friendly ~ lives beautifully for Buyer who wants a small home with an amazing lower level. Awesome Flat Backyard & Sweet Front Landscape. Win today and call for your private showing!,2.0,Bungalow,Seasonal,Portland Southeast,"5,000 Sq. Ft.",2,4,,78 / 100,57 / 100,94 / 100
https://www.redfin.com/owner-estimate/fact-check/44595421,/1229e4283162b36de78bbf133b5bf8c5_genMid.17333568_0.jpg,5939 SE Ash St,"Portland, OR 97215","$676,931","$675,000",4,2.5,"2,594",2013,SOLD 11/20/17,"Immaculate Mt tabor LEED Renaissance Craftsman. Classic details in a light-filled open floor plan.  Extensive millwork, high coffered ceilings and hardwoods on the main. Gourmet kitchen, luxurious master-suite and private yard.  Perfect for family, entertaining and office.  Top notch construction in near new condition.  Excellent value compared to nearby new construction.  Close to Mt Tabor amenities with easy access to commuting.",3.0,Craftsman,Territorial,MT. TABOR,"4,000 Sq. Ft.",8,7,8.0,79 / 100,67 / 100,79 / 100
https://www.redfin.com/owner-estimate/fact-check/25786267,/34b1eaae47fffc4a4245ffe3de4ad4d9_genMid.17170275_1.jpg,1825 SE Mountain View Dr,"Portland, OR 97215","$651,710","$651,000",4,1.5,"2,216",1951,SOLD 11/17/17,"Immaculately maintained mid-century gem w/ Mt. Tabor in your back yard and Mt Hood views out your window! Gorgeous high-end kitchen remodel with cozy breakfast nook, SS appliances, recycled concrete counters, coffee bar & more.  Fantastic flrplan w/ basement ready for a master suite or ADU? Extra deep garage, 1/2 bath plumbed for full, quality built deck, great quiet walkable neighborhood-see full list of features!",2.0,"Ranch, Mid-Century Modern","Mountain, Park, Territorial",MOUNT TABOR,"8,450 Sq. Ft.",2,8,,40 / 100,49 / 100,61 / 100
https://www.redfin.com/owner-estimate/fact-check/26499507,/4052619c940c47fec6a8c2459cba03f7_genMid.17670421_0.jpg,1443 SE 55th Ave,"Portland, OR 97215","$1,008,282","$1,035,000",4,3,"3,249",1929,SOLD 11/17/17,"Beautifully maintained time capsule situated on a 1/4 acre, corner lot at the base of Mt. Tabor. Hardwoods, natural woodwork, built-ins and leaded glass windows are just some of the classic features. 4 bedrooms all upstairs + master suite with views of downtown. Significant value in future land division possibilities or enjoy as your spectacular, private backyard. One of a kind opportunity, in amazing location.",3.0,Colonial,"City, Territorial",MT TABOR,"10,454 Sq. Ft.",8,7,8.0,75 / 100,53 / 100,90 / 100
https://www.redfin.com/owner-estimate/fact-check/26475121,/fc712bbcaddc0722e7b842ef834c6495_genMid.17108265_3.jpg,4422 SE Salmon St,"Portland, OR 97215","$410,107","$387,325",2,1,"1,388",1911,SOLD 11/16/17,"New PRICE!!! Harken back to those days of yester-year with this immaculate home located in the heart of the Belmont and Hawthorne districts. Hardwoods, charm and an open floor plan await. Basement is partial, with high ceilings, just needing your creativity. Embrace the Portland scene with easy access to many of the charming attractions found within close proximity. Easy to view and won't last long....Home Warranty provided by Seller.",2.0,"Bungalow, 1 Story",Portland Southeast,Multnomah,"3,200 Sq. Ft.",8,7,8.0,90 / 100,54 / 100,99 / 100
https://www.redfin.com/owner-estimate/fact-check/26304301,,2351 SE 51st Ave,"Portland, OR 97215","$469,699","$400,000",3,1,"2,186",1925,,,,,,,"6,916 Sq. Ft.",5,7,8.0,87 / 100,53 / 100,99 / 100
https://www.redfin.com/owner-estimate/fact-check/26313622,,1629 SE 58th Ave,"Portland, OR 97215","$465,435","$443,000",2,1,"1,848",1945,,,,,,,"5,175 Sq. Ft.",5,7,8.0,73 / 100,51 / 100,93 / 100
https://www.redfin.com/owner-estimate/fact-check/26331708,,7242 SE Clay St,"Portland, OR 97215","$717,227","$630,000",4,3,"2,601",1956,,,,,,,"8,660 Sq. Ft.",2,8,,61 / 100,50 / 100,80 / 100
https://www.redfin.com/owner-estimate/fact-check/26387320,,7436 SE Main St,"Portland, OR 97215","$365,843","$305,000",2,1,"1,728",1925,,,,,,,"5,000 Sq. Ft.",2,8,,69 / 100,51 / 100,70 / 100
https://www.redfin.com/owner-estimate/fact-check/26403590,,5506 SE Oak St,"Portland, OR 97215","$583,993","$500,000",2,1,"2,298",1931,,,,,,,"5,000 Sq. Ft.",8,7,8.0,76 / 100,52 / 100,83 / 100
https://www.redfin.com/owner-estimate/fact-check/26413922,,4726 SE Belmont St,"Portland, OR 97215","$498,209","$700,000",3,2,"2,366",1905,,,,,,,"5,625 Sq. Ft.",8,7,8.0,86 / 100,54 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26434110,,1010 SE 49th Ave,"Portland, OR 97215","$384,671","$470,000",3,1,"2,116",1892,,,,,,,"7,405 Sq. Ft.",8,7,8.0,84 / 100,54 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26434146,,4915 SE Taylor St,"Portland, OR 97215","$397,135","$325,000",3,1,998,1953,,,,,,,—,8,7,8.0,83 / 100,54 / 100,85 / 100
https://www.redfin.com/owner-estimate/fact-check/26434171,,5615 SE Alder St Unit I,"Portland, OR 97215","$605,049","$720,000",4,2.5,"1,866",1982,,,,,,,"5,227 Sq. Ft.",8,7,8.0,77 / 100,53 / 100,77 / 100
https://www.redfin.com/owner-estimate/fact-check/26448087,,7622 SE Washington St,"Portland, OR 97215","$335,884","$357,512",2,1,720,1951,,,,,,,"5,250 Sq. Ft.",2,8,,85 / 100,52 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26478866,,1525 SE 45th Ave,"Portland, OR 97215","$531,529","$440,000",3,1,"3,022",1924,,,,,,,"5,000 Sq. Ft.",8,7,8.0,91 / 100,54 / 100,99 / 100
https://www.redfin.com/owner-estimate/fact-check/26485627,,415 SE 68th Ave,"Portland, OR 97215","$435,782","$385,000",2,1,"2,064",1924,,,,,,,"5,000 Sq. Ft.",8,7,8.0,56 / 100,51 / 100,66 / 100
https://www.redfin.com/owner-estimate/fact-check/26496402,,5336 SE Sherman St,"Portland, OR 97215","$467,302","$430,000",1,1,"1,632",1927,,,,,,,"4,750 Sq. Ft.",5,7,8.0,79 / 100,51 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/26538626,,6019 SE Taylor Ct,"Portland, OR 97215","$554,283","$495,000",4,1.5,"2,280",1926,,,,,,,"5,000 Sq. Ft.",8,7,8.0,65 / 100,51 / 100,71 / 100
